td_id,ordenes,money,CuadranteMoney,CuadranteOrdenes,Cuadrante_Final
54c9a59a791ff17079feab6a4b8c585201dc2a1c8b42dd3e2ca992c30f12b99c,2,88550.0,Warm,Newbie,"2,1"
54cdc82bc5d11d6ec87498b16daa69bf248657264534705227ff5ab1a9066f3c,2,49974.44,Cold,Newbie,"1,1"
54d039961e202fccf262a33c523fe66587301cf197f69d0a9a7b3f998c9ecbcc,3,98160.0,Warm,Regular,"2,2"
54d66e96e4f01eb14ebe04ddd01acf9df733cc860b2c69645d1beffe69cc28a4,6,277280.65,Hot,Top,"3,3"
54d98ecb1b229e2a4e94c49fd28b0bd919c09934617eec5f2d94646e9c3ec887,2,31699.86,Cold,Newbie,"1,1"
54e0f6ad-e7f3-4622-8654-0e313b03bce6,3,112960.0,Warm,Regular,"2,2"
54e3222fe604fc338a728a2752ae02892e7ead1653f1df3ceeda28d35f170a71,2,115720.0,Warm,Newbie,"2,1"
54e5a0d211ef89b1a86fe7a5f355cf48b6bec96ddd9886b5f06224a7e00b0662,6,360279.05,Hot,Top,"3,3"
54e782b463f898dd33f11a93d3ae47f2ff1ec4ceeb86b40d4494f79fa465b8eb,11,315215.99000000005,Hot,Top,"3,3"
54e92a1c25d6b245494f4e78133e41b448b287a1bd578e66bae374eb3ddbfa9e,2,59608.79,Cold,Newbie,"1,1"
54eaf7a78d4fb7e49be00a3ac7b7b4bc00201202eab22224c5781aee85c80908,17,578892.36,Hot,Top,"3,3"
54eee6c7ddfbade0c4766cf9b6819ac041c848e621d5663301980ba765b0954c,2,99000.0,Warm,Newbie,"2,1"
54ef989e2cdcd0da32a7cbbf2d3de3372e44e04d3c1286a2b221bbc66bf546ef,4,218760.0,Hot,Regular,"3,2"
54f4db7676eaaf5c87ddf1a4f2b41e75c29bef44cea407535dcee5c3ae75e2ff,7,96799.76,Warm,Top,"2,3"
54f51cbb-8a3a-4b12-8531-5b5aa3bd75c1,3,179800.0,Hot,Regular,"3,2"
54f9117cbf0ca5ca1812a08f59c8b3caceb89e98058006c35f10b2bc8fd99391,4,145980.0,Warm,Regular,"2,2"
54fa91baf3961a25c2e5f60e10c405bbf7f71d9026fa07df8d31404eefa2446d,3,91049.92,Warm,Regular,"2,2"
550066c8062480746b965e0524129c01a6f976207a36e4cd55914d464d1ca26c,2,24999.84,Cold,Newbie,"1,1"
5501081b321df32bcf2f141870cb7cdff270a25fb17229311ec3ef59ae24863d,3,102262.62,Warm,Regular,"2,2"
550489d68c8e55b1e59e469c4071fbf882390279a6e62b9f8c60ddb8be716201,2,25231.85,Cold,Newbie,"1,1"
55061b33e60dcae8cc8ba7dac653f7f1868d1e186877b503ede88fcd34525d9b,2,107800.0,Warm,Newbie,"2,1"
55096b9f8a48e6e59d1a6857fb67efc60a14fa310ca5894c779395bb8c14c422,2,88360.0,Warm,Newbie,"2,1"
550e90ab57863de41d3fd225dc1486f9c7dda0926784209c135df7247a58ec7d,3,180084.56,Hot,Regular,"3,2"
5514cf5774c050defcca5f0b1660155fb538727cfb6d84e0c981c56af4c35781,5,93500.0,Warm,Top,"2,3"
55158c86b63c27a134f8557e662fb3242e6c40c411953e40420623af6af511cb,4,275250.0,Hot,Regular,"3,2"
5515cfa3ea75a6b99da32f468a252da585b980d3c47b11b9d6c11306b7fbe61d,3,224500.0,Hot,Regular,"3,2"
55164e8c3702c81e42d8f15bb2f4cc9bc10c6099060b96baaa8386076812a013,3,35199.84,Cold,Regular,"1,2"
551b4f3662080d4e7570b200854b623f2013dc27d8539786aebf518557ba461d,2,83780.0,Cold,Newbie,"1,1"
551bb305bafb71d286f2bf15a5a62763f7f01664579228bdb534d2305ae99a97,16,1068309.76,Hot,Top,"3,3"
551d5c3e2405cd0ab3c3a83c59f67c373d3b8f9702ded8761b8351e665276813,3,73500.0,Cold,Regular,"1,2"
551d92e8d74dea67835af9b49a42269be7189d82be731b2682820f79c4c5a063,2,298600.0,Hot,Newbie,"3,1"
551db7f6d24d1366431110ed1acf54956f5491959fad0a47f22ad688921db9d9,2,27699.92,Cold,Newbie,"1,1"
551e7e0f-31b6-46b3-8772-45450411f971,4,154800.0,Warm,Regular,"2,2"
551eae3c05aec340e1cd31d8838ea907a783f17c6e4da8e157f2f36152f4d9fa,2,194400.0,Hot,Newbie,"3,1"
5520c93dc58fbbbd11edf0ce2e869011d9c43e032079aee533b62c0b644bf2ab,16,314778.70999999996,Hot,Top,"3,3"
5522025c567764cb6b1d979a3e0c91ce20607c25c8079c3eac6a0cf7ea0857b4,3,31398.059999999998,Cold,Regular,"1,2"
55222bf33a4bc48bdce9a296dd9efbe319580a4e9b006c11420a7d33daac7924,3,122220.0,Warm,Regular,"2,2"
552544355f065fd958ca7387ee6233fed4e34024f94b0c7ea7f27ccd6927afaf,9,491413.18,Hot,Top,"3,3"
55288d5b42f79994d00548a725d5c70ba535923f149cbba9b0fe73e151576935,4,161700.0,Warm,Regular,"2,2"
552cb14bacf7b040124b7dcae6bf329343a066883af28ea15c3af7b7ef747332,2,68200.0,Cold,Newbie,"1,1"
55333c3bbef3760f53489db36dc991d96145a102b6d1ec8f063c7c0890991ceb,2,106680.0,Warm,Newbie,"2,1"
553ab981a50914a5c1cff19e5441844ef9e1a4c6fc48c0c002dcad070e59888f,2,39210.0,Cold,Newbie,"1,1"
553c31b1ff35e099a0ec5c1c35e827dfe15133edafc3991eff0c478af7b1a958,4,83552.38,Cold,Regular,"1,2"
553c618d3d3330650813a9ecb86af27d0f72ee3079eca271087df222c58c57af,3,162260.0,Warm,Regular,"2,2"
553faf3eb82977daa5e49c7a2afe93e14a102f6f4272b86d183f7770cc11769d,9,261720.0,Hot,Top,"3,3"
5545d8bac54880164463d8d51d1fd118f820216a3ab8be57c568b160f985a240,2,79000.0,Cold,Newbie,"1,1"
55476f14ec80affac0acb2cd81b6c5605ce618117dd62a280a693ceff71d7fb0,2,23000.0,Cold,Newbie,"1,1"
5547d99fa5be6379a82123f3b34e59ace464a8ac4f38b32134833e5ccdf294f6,2,79000.0,Cold,Newbie,"1,1"
5547e3df60610ae8f25666af020fdd7524c9b4b9c532f8e324c70c6e5a81c9f3,5,80500.0,Cold,Top,"1,3"
5549707ab7c42805fbc42130215268046d730e9d5133fcfa098ab2e01fa3ca86,2,101600.0,Warm,Newbie,"2,1"
554a69128cf211a29ffcee4097972d286d8ea51fb35c87c02807b2d9a7a80266,2,51900.0,Cold,Newbie,"1,1"
554e426892fb19f278f0735657e20a114bd6e421e1042f6f33e0f9e9c7bd9c59,2,105187.72,Warm,Newbie,"2,1"
554e936489892a7a065a57564011d5d9ce65caa32a3935d998bc783e9605d1a7,2,19690.0,Cold,Newbie,"1,1"
554fbee665fe4d60d7c5c6f5996663017288218e46dd23d9ba1417205ab41b36,7,119493.75,Warm,Top,"2,3"
55539f04-98a9-408e-b587-a74cb55cf026,4,201399.44,Hot,Regular,"3,2"
555fc69b48475a2cc187c1e0b7a1fe7483ae76ace63e98c2704e44bd5a963e00,3,70000.0,Cold,Regular,"1,2"
5560c94dcf9c524773a4b93bf02da0d7ad95bc41f14a9c3b3083928f9a4cc2b7,2,131686.96,Warm,Newbie,"2,1"
55618fd5c3797feba86f62b5055e652d892237c0d8e25e8df89c5ca14fc7e9fe,2,12000.0,Cold,Newbie,"1,1"
556500c19a180467168ef9c455ef234ede7088e865dac456392d65a9e2a35aa9,2,125782.61,Warm,Newbie,"2,1"
5569f9bc2f1b2db90ad82fa29e76bbcf34892acdc4d64fb5a5549f7c7b8e2c49,7,281379.52,Hot,Top,"3,3"
556d3d18-5e24-499b-b5ed-13a8d9f3c370,2,44890.0,Cold,Newbie,"1,1"
556ec46910015c2525bcec1ae0609123fe71ed0bf0966295911a442650f8da02,8,112019.76,Warm,Top,"2,3"
55700035e136e3b2a383050eae67c2bd5e79b158c1b5b59f98a133df4dcc1381,3,37339.92,Cold,Regular,"1,2"
5571657ca48a43cb66ed20863111ac703b1d5ccbcd4cba7ecb2bd818c1250451,5,89259.92,Warm,Top,"2,3"
5572f060d97447c5fbf19156ec13901b31ac5d443e5d4bf721dc21ff4a816685,18,482760.72,Hot,Top,"3,3"
5576255e6e1b62eaacaee4f051e379eba0603641e25636a05c403d3271f290a5,3,149625.81,Warm,Regular,"2,2"
55767079191c99e12cd7c9f6808efd30efe727b5fb02b17eaad77f0e073d3856,3,75000.0,Cold,Regular,"1,2"
5577dd41bb15a43b939f8a41fbb83a4ed49066bc6367e303d59c2c501be6f2e5,2,83599.16,Cold,Newbie,"1,1"
557f9ae6a2a4017598cc09d7f90495342b3efae53794b5be13eea71d6ee86fed,2,296176.92,Hot,Newbie,"3,1"
558833fc8a1176100886167b746ecf43bd031a694dbbcd8cd1711282b0711724,2,34995.729999999996,Cold,Newbie,"1,1"
558974eb61426b294942c4e57d3983bd8dfb0f4d12e6332759cc775dc41e9ec3,7,378922.94,Hot,Top,"3,3"
5589e3efe6670951b237210cc3d19930c3bff9571ce7b224263469e33cd9f55e,3,96500.0,Warm,Regular,"2,2"
558a791427fe8e09e062e43a3094f30ce5e29c0fe92080a557ace4e68441c967,3,144900.0,Warm,Regular,"2,2"
558b53365a2d6f268c7d7065efffda294a3dbb5643e772144c30439b359f5341,3,137499.12,Warm,Regular,"2,2"
558b5d8656f095c5be0bdbcdad95cb607565e8ece54200531cdc9332bce434df,4,32774.05,Cold,Regular,"1,2"
558bc72290822cb9f5e605264832617d51be7a524854be8d663386fbcfc0f7a9,7,306613.26,Hot,Top,"3,3"
558c2554e7385cf537a33453f335e42323959b4ab5ba4831563c4c4ca82fa846,7,383750.68,Hot,Top,"3,3"
558c51746aecc0d68c3596980d6120203b65ae0545ae5f8171c9236c90e03e42,3,388800.0,Hot,Regular,"3,2"
558d676a23691226412d54489f225f74284ecc76fef8fec7c66be2c3a4d40f91,2,42100.0,Cold,Newbie,"1,1"
55948af9052d40363033cf9c0822124e143b2c2f6293cc46c4c5c38873b7e093,2,72000.0,Cold,Newbie,"1,1"
559509d9bd61add60bdccb966063f89a516014926ea3c6a9ea8ec4c65d090e75,2,111304.07,Warm,Newbie,"2,1"
5595b45307500ef4c7aebe2c34bea99b8897711645e3964960837bb9f8e3d6c5,2,410200.0,Hot,Newbie,"3,1"
559758f8c4b322e81d19f22d23af37953ce69eab9efdaed148a77deb5a8bdc51,4,217500.0,Hot,Regular,"3,2"
559785ca3e0c0c67fed9cb97d1224d75067102f42fb3158086874afa2ce68c93,3,127200.0,Warm,Regular,"2,2"
55a398b1182208549c94d808a22ca152969573977df7448a1dc2657ab5ea57e7,3,67440.0,Cold,Regular,"1,2"
55aaa5de417211e1e14dbebd7c2e39bb89fc9b8c6c32ab4a236bff0e7cbca182,2,66499.92,Cold,Newbie,"1,1"
55abacf0408e84bcbd1f2e1dd420272d065e8cc4feaee235a632969c87411c2d,2,121200.0,Warm,Newbie,"2,1"
55ada3d81add41eb710d62e7737aea16d5fccdabc1140919eb613619dcece750,2,65750.0,Cold,Newbie,"1,1"
55afc57e-6688-4410-98a6-8a225b3c7964,2,35179.92,Cold,Newbie,"1,1"
55b201483085ec18a4ce0225cad3955bc89c952d7e4ecbd5e804c911269b3cbd,9,565815.6499999999,Hot,Top,"3,3"
55b4619850622d8e25f2b07207c43912caf586fcc77208fa51eaf15fc34c1b3f,2,76000.0,Cold,Newbie,"1,1"
55b57380d1c69ae336d262a29f78050386304822d447fb77535a5c3b15cf7dcf,5,172112.42,Warm,Top,"2,3"
55b9622f0b70a9b4ae1443a604772e3a83de6c5340cd03c8c407ab7b13da8ee1,2,128300.0,Warm,Newbie,"2,1"
55bc1aefa107fa6cfda6c68c0658f1dd056593d7d85916d4f232bf3509cc833c,3,212800.0,Hot,Regular,"3,2"
55bcfce598e0b94dab1f876e12fe7d7038c82c27a45785ca6a3b45476b5e8663,2,57400.0,Cold,Newbie,"1,1"
55bfb8026108a89086a31f14be4772a0a87569dce35071e06ba22436aea02a28,2,12535.029999999999,Cold,Newbie,"1,1"
55c0f0c31e86dfdf50b46c92fc08853efe49fab937b66f55bf19674d78d06b0e,3,169913.04,Warm,Regular,"2,2"
55c104c374a0814b6e76cbb1ee7024b25aa8c803a5dd6eefafb27864c5f96ced,6,273116.56,Hot,Top,"3,3"
55c38dcf0f38fa51f620579ca2c140bba64f665e27b5699c75a82ae81c35021a,2,62146.16,Cold,Newbie,"1,1"
55c4c7bc6fc30ca52000ad86acedd7dd74b3e3673e210b271557d013c621360a,2,193000.0,Hot,Newbie,"3,1"
55cd743043f11cd0f06672156ed9952609c3fd946390b7fa733859f523325ab9,2,30700.0,Cold,Newbie,"1,1"
55cfba18451880cbf573d811da094ccecb43a6570e6825bbe04f423c555760b4,2,37249.58,Cold,Newbie,"1,1"
55d0eb961021e11c527e2851245294dd121df57ce8cf9b3e8e275369fd2c46d0,10,466594.0,Hot,Top,"3,3"
55d14fb511dbb92a7d5880dd7f36d3a5da79c66ae3847a46332645317d9a7627,4,118138.3,Warm,Regular,"2,2"
55d5d7ca33b64b61d58ada31aac441b2d66d7bd300ab5c76954cf9d74fb3e0bf,4,294412.4,Hot,Regular,"3,2"
55d756542158c86d132a6e46d4503b685a61ce62942b655a6edcb20cda7bdf09,3,60892.31,Cold,Regular,"1,2"
55d971b15f10d9f56856206e77c25c838d227efd35b7ab68923b13dbcf79d85a,2,443010.0,Hot,Newbie,"3,1"
55d9cfdb35c24231624ef93823ce66293b71a05ebb3ee9d9fe9dfef73154963f,5,114305.65,Warm,Top,"2,3"
55da9a37573b9b82514e39ae64db4c45635cabde52cf3a94ec6611eda033da7a,2,62600.0,Cold,Newbie,"1,1"
55dc8c6950b79f0f4cfcb0575558b1382013ce98528aab81616478415cfc2a28,2,20000.0,Cold,Newbie,"1,1"
55de09754f10afac128da0aba593b9957b77f0517b4898b662fcaa81796062a0,3,55800.0,Cold,Regular,"1,2"
55dfd5aa61bdf9da47b39af0c682341e13ea23736824a7fd38e7d630f179f7f9,3,454100.0,Hot,Regular,"3,2"
55e2153e88dbc444b096a0e92c7e52012cad8dc14bc524333a52decb0e1de5ca,4,134515.71000000002,Warm,Regular,"2,2"
55e6582d87e761ba3413c8c1d6373b0ace86701d059dde5ad161e21c8e05875f,13,215428.41999999998,Hot,Top,"3,3"
55e8325022fdcee93f50b758cbd2e8214ccb52240403d41f716c9b8093e29f37,2,45473.29,Cold,Newbie,"1,1"
55ec7a3bfc453814b229d0b1ef82f30a8564724d417058d6998153f24583abea,2,67000.0,Cold,Newbie,"1,1"
55ef0b4de19edf4741c7638e954bf48f486c6115f2c13459fa308333f90ac5e2,2,110821.56,Warm,Newbie,"2,1"
55ef0d1dba993b8079ad9d8d2ae10706b4a7d125f07bc791aa81aadbc5193db3,12,231440.0,Hot,Top,"3,3"
55ef9f59421e317e49bad947f5b1209c1183de46b8a797ca05aab14f4d25ff99,21,3187690.39,Hot,Top,"3,3"
55f00371c86b1f9ee2d93cebce3f1ba15c65eb24c8720361dd280b7dfe211b6e,7,227272.16,Hot,Top,"3,3"
55f1d739097a43ae08911d4a57b08f86da959e9d06b5647501b81472e74f23ac,5,211220.0,Hot,Top,"3,3"
55f4533cf5f4d1b037d22fee9f4cddd488f584347333c05fb95e41446b9e4d8b,8,489121.36,Hot,Top,"3,3"
55f66b764eab9c911a6d968e06bdcd67ca6f76c97d1ad8542a96f3b349823311,3,82900.0,Cold,Regular,"1,2"
55f795bb8af4c9b10077518577d172d479ec3f2792aec600bcc2e4abfaa403ed,3,102121.22,Warm,Regular,"2,2"
55f9d7fb-05fc-43ed-88de-4a82b3e90f23,3,63700.0,Cold,Regular,"1,2"
55fb50d0-f12d-4faf-857e-6f1cff353843,12,671071.42,Hot,Top,"3,3"
55fbf8267ebac33837ce4761393fe9ca9f8581a6e11aacf6cfca4a15b6aa7a51,3,239133.33000000002,Hot,Regular,"3,2"
5600e4b0-d9ed-4c91-bd85-2b47bd518d17,2,79920.0,Cold,Newbie,"1,1"
5604205cec96b7fa039f0238916b9a26247469fa512e51dc2bb30853daae3a76,2,82499.84,Cold,Newbie,"1,1"
5605ef4fd66af92036acf932ffb4fcbfa2f1b5b8863ef5b656490de4ed9caa3e,3,86420.0,Cold,Regular,"1,2"
560f55488a393636ff4c1da6a4ca995b8dcdd3f920f09eaebbb47690dd86ff18,3,336213.33,Hot,Regular,"3,2"
56102566265fb1a7ecd339cbdad872d7217d1fa8eeafd89d4360b6e9d5a57e51,4,97200.0,Warm,Regular,"2,2"
561094b7c4300110c3bff8071ce9faf733f545aadd1632c44be26c16be2767f2,2,76999.68,Cold,Newbie,"1,1"
5611e295dc2d54c129672284ed8cbe531b28fe0997d25c0fe27bcbe4f4390ef5,2,45799.0,Cold,Newbie,"1,1"
561a62296768afa4f7e5fb77c3b076734f8eb19d4219d440ea1013feedf2140c,4,198055.0,Hot,Regular,"3,2"
561a6bb850b500b10b3986913bd8400bab4dd352067073239393cc1b0a690612,2,50901.08,Cold,Newbie,"1,1"
561c3109ec574b7db50a95ee7432c63caa20d5342b4ef58befe4432d454e0537,3,74920.0,Cold,Regular,"1,2"
5624a41fc6170edb64b43176c7c6c40f82292827956843e81b8716985c0f7940,4,250500.0,Hot,Regular,"3,2"
5624d3075caab4733b87903131e4deb224474cd16c3450fecc63592b766940fa,2,240120.0,Hot,Newbie,"3,1"
562603f2-64a0-42c5-9729-7595db212f29,2,120000.0,Warm,Newbie,"2,1"
562bb18b858f425d7a52315c1e96c91aa140b9d7cdf0353a56294fc7968dd3ab,3,82792.5,Cold,Regular,"1,2"
562de4c3-4b3b-4317-8696-a3b96ab42d82,8,424961.72000000003,Hot,Top,"3,3"
5634046e-3450-4bf1-ae3b-038c985aca71,48,1368247.34,Hot,Top,"3,3"
563d6e4961e18916742db043c483e1deb5c8af15f44b935f3ac39634ce5a1a48,9,629769.8,Hot,Top,"3,3"
5640672a83b8c5503fd46da97a8f55b63cdb2c9bb67c590c130577119eb4e5b1,2,225020.0,Hot,Newbie,"3,1"
564435301b74cffc6f58076cb7c6d6a61ea451bfa7f1daea60f95f3ec4bd7d38,2,80320.0,Cold,Newbie,"1,1"
5645b90e290528bbfd93d1380b08917952ec24fb42d55dbeec88f617c643d183,4,160520.01,Warm,Regular,"2,2"
564ad3a339747dea3fee8618bee7c913427ce4794d2d09bb037f195f3ce17d33,2,82800.0,Cold,Newbie,"1,1"
564dec5cbc7f7cbafc85307ba01ca02df3b29ff6f6ed78c2ebf6aa75aa1ea596,2,54499.84,Cold,Newbie,"1,1"
564e89504e9478cca12fbf2bc4462fd8fd1f1abc15699d75c04d24ae95bba130,6,598760.4199999999,Hot,Top,"3,3"
56512da8e53581d4b61b012dd2882de5d920c7ec5860ce1e95f191c77ef4df02,3,217622.44,Hot,Regular,"3,2"
5657323a2689e5b86ff26d923fe9aaa92706d08f2981d52d40ab9b6b74e5a8e7,5,342136.0,Hot,Top,"3,3"
5658adcf0ffce66d7b1d6b0b0a5734ebbe5ac55f654560d192e8611745b6314c,3,34516.88,Cold,Regular,"1,2"
565c06d1adf259a03d68f2ade27bb20a9f4200a1b0f153f7d7f81fe4214e421b,2,111091.75,Warm,Newbie,"2,1"
565c45a79a2790ce42abc273e7795c12d74cb08bda49c7e4103b278092054f2e,2,217240.0,Hot,Newbie,"3,1"
565d1df0-e472-4b11-8c7f-85014ca2eeb9,2,50916.67,Cold,Newbie,"1,1"
565ee1f8e92be500d3d6a27a4f104022838897c4fc09d8698d2e3ac59a370e14,2,58026.1,Cold,Newbie,"1,1"
5660dd06d01c3933cb30218841a94e594cbf25778d139c647240e1a5c7577d77,2,20000.0,Cold,Newbie,"1,1"
56624a2b00dd3515e91476371bbac76ac63498d563085288162facda72719b9b,3,116736.48999999999,Warm,Regular,"2,2"
56668da68689005ebad8b02b301aba35724cd6eb927265ca45f24906b3329d2c,7,314380.0,Hot,Top,"3,3"
566b4e44053cb02f739cc054e9c0a716a6d20f3cfbcc9f317a4b94e293f67036,5,290880.0,Hot,Top,"3,3"
566e31d903ecc5217faac63642628e74e115eee20f9aed6be6e7866c16a9388e,2,43000.0,Cold,Newbie,"1,1"
567002e5e6260fcafee1f17c9bc0db47db83d6389954e8eeb08e4e91570b3b0f,12,292576.25,Hot,Top,"3,3"
5672fcafd258c3839866e7090926af1c082fff48f50ec5e0ad471599d5c107da,3,61000.0,Cold,Regular,"1,2"
567469c8-af73-4345-abc4-1a2b97145f4c,2,11000.0,Cold,Newbie,"1,1"
56759bbf4a7c05d45794a102399902c944bfd01c640f87aaf5edf0b6e580b52c,2,117200.0,Warm,Newbie,"2,1"
5677075855f43a9df18b86461eb7ff0e66858edcc21551da6995325cf110c246,4,195600.0,Hot,Regular,"3,2"
56787fb8a39efcd96ff1b2c56f94f878207cef51b818aaa72b5bd95f66fdca33,6,358190.0,Hot,Top,"3,3"
567b5e70fa7b2995ddff5661bf21ee6ee9f35e3a1895ad0f7dfb406d6c0b3cbb,3,62400.0,Cold,Regular,"1,2"
567c9ea9c747d5392feed7e9c974a08c2a8c0d46a977568e27410c66855b42b4,2,65180.0,Cold,Newbie,"1,1"
567ce0048157599f4f79e8146c73cc06656d62f9d6a789e8c9e21cb4fc1d30da,2,120000.0,Warm,Newbie,"2,1"
567ce2e4-db95-4663-a223-1901ee5d80a3,2,57500.0,Cold,Newbie,"1,1"
5682afb102fdc213d2391fa0c11d7f5cdac9479d74396859484f8d089ec2beb4,7,142899.2,Warm,Top,"2,3"
56831ecbf71e671d06a55a24601f15c7e5341092dacdb3f937f0eb5814aebd0e,3,108500.0,Warm,Regular,"2,2"
5686efe4486734e9b485261e9130b0ad0d8b181498fc8c851fd91c30ba221723,2,103999.68,Warm,Newbie,"2,1"
568cb3a84c3c7a63de3f68555232f535cd29498f1b2ae993ff0f8fbe92d1b049,2,86200.0,Cold,Newbie,"1,1"
56941b32c590f2020b6f535b4b71fd11251fa0ff12a5712582bdf6220dcf222a,3,84759.16,Cold,Regular,"1,2"
5696153d5485e37185220845f3f67050724477165e9beea074e68204376d346b,2,32000.0,Cold,Newbie,"1,1"
569d1b50a5930a7fbfdd2fe019bf155d7d822f8b5590aae1ec003401013a05f2,3,81739.0,Cold,Regular,"1,2"
569f5f04501e4e74909e8974f395142abe5b759ac9600cfc6ca9bbb73262d43f,2,117500.0,Warm,Newbie,"2,1"
56a1fc6a50541fdd631d7d295f813e33fa1678bda017e8719c0bbaff8b386304,4,183020.0,Hot,Regular,"3,2"
56a2960c2c1dd595aff3b06609917353be29eb8e2c76d210e2febf40f9c0de74,3,77120.0,Cold,Regular,"1,2"
56a3ed6a-e5de-4ed0-9f69-4ef8ea0b9e9f,5,280600.0,Hot,Top,"3,3"
56a5078db49f95495f06d4392dc96dc204de22c8fb6613da8bffbef85167ab94,5,87499.97,Warm,Top,"2,3"
56a52ac751f07154874d15e4231ee683e5e9e312410f58c638c67308c29edd6f,7,587943.6,Hot,Top,"3,3"
56b05689-a300-4e88-8386-d8f435d1630b,4,54399.92,Cold,Regular,"1,2"
56bbdbe8-144d-457b-ad57-cc3665be1157,4,120800.0,Warm,Regular,"2,2"
56bc84c2cfbd39fdc0e0ec28bb49f9d4af72f4fbd469986be85913f94ca80976,2,96720.0,Warm,Newbie,"2,1"
56bca3ce386fdd307e69fcc65051a5dcbe3b52b8bf5f172f0df430cfcd5c232a,2,59874.16,Cold,Newbie,"1,1"
56bd9429352ffa47a38a23004f4811efb2ca44b9250c69c12a7b19898a9f6ee0,9,377579.60000000003,Hot,Top,"3,3"
56c29a9b97e57a9e6dbe4906b8d1fd34b726c9411f9e99a3267dbfdf3ecb0232,3,240000.0,Hot,Regular,"3,2"
56c39abb473f788fc8cf2773ac0df125e3e14c1123ed045a02dd0a2d78dc576e,3,128400.0,Warm,Regular,"2,2"
56c59e9d724543e1b7d0e7a940a334c9db59347cae784e17aa4588cb8441b142,3,111660.0,Warm,Regular,"2,2"
56c793ffb7ceb40ffb9ca0ffda800d93255ec87f3e03e455c2dd459757c028cd,2,121000.0,Warm,Newbie,"2,1"
56c8d510fc7e7e160dd58a86bd0fc1d9a00c2c6e15f0223489ab9639efad56ae,6,124800.0,Warm,Top,"2,3"
56ca094e47ed0c49a7e97fcf72bceb1e6bc50ae2955dda8f62e30c34e5cdac97,2,87935.59,Warm,Newbie,"2,1"
56d25a5ab09ed07c1adcb6e6f5041e11530ce66ccfe9517ceedaea16ee701fe5,4,156933.33000000002,Warm,Regular,"2,2"
56d2892985705ee3be156145a4dbd302839fd6e94dcf65d7e779622688735374,5,124079.84,Warm,Top,"2,3"
56d37c90bacc70f340eeaaf362d4cce85c619ac66bbd38daa85ec0b43ed45472,7,387780.0,Hot,Top,"3,3"
56d5f1de5d4947e7b77e5e9e1fceea6ed7bd342c5ca75d7364155f9f6a8dec48,4,83600.0,Cold,Regular,"1,2"
56d737267b44009b385cc09c0bf1e991cef32137b30a0333a5d3ec58ce723fe4,2,120000.0,Warm,Newbie,"2,1"
56d95684-9e38-44d4-a3a3-c4bb7a02aafd,14,541266.23,Hot,Top,"3,3"
56da2312831051a729c8a7a08ac84774e1fa4076f979178293041d45f70b7b0d,5,228300.0,Hot,Top,"3,3"
56da3f7fb184a4d36637f032a8f382e93b1f5f9a636f91d72e65a17b85189906,2,211000.0,Hot,Newbie,"3,1"
56dcae87fc1f1647c8bc73a0385883d8c87b453f07f6c6741bae33c8d96847a4,6,261418.74,Hot,Top,"3,3"
56e0c576daacc0a51ce8a2246fce6736cd46b0ccd9ff637ac52f43638e3ac8a9,2,211000.0,Hot,Newbie,"3,1"
56e956a518fdbcb0d50549f87bfca072e8d0346b8be801f9eb8a66cf14dd4ebf,2,52000.0,Cold,Newbie,"1,1"
56eb9d3854f0c14ac94315e06f19df52981a7ac7a90f3e27adca3d94d1cbb239,12,536139.6,Hot,Top,"3,3"
56ebb5988d9474eeab2513f4192466d0683d8c1fda39bb4fb99920802b8c6a98,21,723968.75,Hot,Top,"3,3"
56ebf2138c5f4ed46a98b472d6470fe4883a97e1e1ba5c390dece17cc9093cf7,3,30199.5,Cold,Regular,"1,2"
56ef93de-510b-4fe8-93fd-20d340570882,2,93593.75,Warm,Newbie,"2,1"
56f1bf907a18c21b1f54ad6de87ab436574c0ed3a66183e4ffdf8fe3238293f8,2,70460.0,Cold,Newbie,"1,1"
56f257d88d3b46b5b315830006a4ab20288ee565bf0707bca4ae8d9525cb881e,2,24000.0,Cold,Newbie,"1,1"
56f5491adfdb538bb4541211161bd5e8c87c86173a6605d53ea40e8f7eb02b88,2,128300.0,Warm,Newbie,"2,1"
56f86475e14fe628dda190685b19255e16edb377b646c9e9792a0254da308bd0,6,169599.16,Warm,Top,"2,3"
56fc56fc18bc86dd06cf7ae33f79f43f227a6afde01a1b02663d80e2586c8e1e,2,115000.0,Warm,Newbie,"2,1"
56fcf54f04195019e16e30d829c816369fc385deaf8e3b46ffd1331e2d19d184,2,112580.0,Warm,Newbie,"2,1"
57041d4f868aa9a74829aa11a3aeaaa3edbe80086f19a291bb87988cc034a4a6,9,477497.36,Hot,Top,"3,3"
5705556b008561e50b6d3725a4fd17179c9c9b522f3e02110d7a7fe110ad0151,2,51360.00000000001,Cold,Newbie,"1,1"
57071a2d20e6d344566dbc0da6135e5c1a365666ab0e510c10cdcd7897c09410,3,43000.0,Cold,Regular,"1,2"
570919201fd15c2fa389d5b372aadc9115e2007e7cbfecf94346be545ad46d20,2,60820.0,Cold,Newbie,"1,1"
570cfc05f40e48cfa59bb53ac5910db4dd410a89fcff9fe05890a5d9f7bc210f,2,229000.0,Hot,Newbie,"3,1"
57117abfb122787c0967db7cc4a4ab7ff1705c4635772bb306d4b32bcdc1fa9a,2,28971.43,Cold,Newbie,"1,1"
571e8f1754e3be67bc2ecd11a05469742c517feb44115758cd6940a0f559ff09,2,392300.0,Hot,Newbie,"3,1"
